store_Id,user_id,name,vicinity,Features
1176,1057,The Whalers Inn,"20 East Main Street, Mystic","lodging,point_of_interest,establishment"
591,1411,Hyatt Place Mystic,"224 Greenmanville Avenue, Mystic","lodging,point_of_interest,establishment"
1672,1282,Howard Johnson by Wyndham Mystic,"253 Greenmanville Avenue, Mystic","lodging,point_of_interest,establishment"
774,1286,Quality Inn Mystic-Groton,"48 Whitehall Avenue, Mystic","lodging,point_of_interest,establishment"
1940,1441,Hampton Inn & Suites Mystic,"6 Hendel Drive, Mystic","lodging,point_of_interest,establishment"
1387,1380,Days Inn by Wyndham Mystic CT,"55 Whitehall Avenue, Mystic","lodging,point_of_interest,establishment"
1721,1427,Taber Inn Mystic,"66 Williams Avenue, Mystic","lodging,point_of_interest,establishment"
1972,1091,Residence Inn by Marriott Mystic Groton,"40 Whitehall Avenue, Mystic","lodging,point_of_interest,establishment"
1324,1458,Mystic Seaport Museum,"75 Greenmanville Avenue, Mystic","lodging,point_of_interest,establishment"
296,1285,Mystic Aquarium,"55 Coogan Boulevard, Mystic","lodging,point_of_interest,establishment"
1103,1107,Inn at Mystic,"3 Williams Avenue, Mystic","lodging,point_of_interest,establishment"
1545,1500,Olde Mistick Village,"27 Coogan Boulevard, Mystic","lodging,point_of_interest,establishment"
935,1201,"Holiday Inn Express Mystic - Groton Area, an IHG Hotel","6 Coogan Boulevard, Mystic","lodging,point_of_interest,establishment"
1841,1190,Whitehall Mansion inn,"42 Whitehall Avenue, Mystic","lodging,point_of_interest,establishment"
2194,1422,Rodeway Inn Mystic,"251 Greenmanville Avenue, Mystic","lodging,point_of_interest,establishment"
518,1173,Steamboat Inn,"73 Steamboat Wharf, Mystic","lodging,point_of_interest,establishment"
1809,1137,Captain Daniel Packer Inne,"32 Water Street, Mystic","lodging,point_of_interest,establishment"
1322,1457,Groton,Groton,"lodging,point_of_interest,establishment"
26,1118,"Clydes Cider Mill (seasonal) Opens Sept. 1, 2022","129 North Stonington Road, Mystic","lodging,point_of_interest,establishment"
1451,1106,2400 Degrees F,"27 Coogan Boulevard #13, Mystic","lodging,point_of_interest,establishment"
1622,1213,Extra Virgin,"27 Coogan Boulevard #15d, Mystic","lodging,point_of_interest,establishment"
1937,1064,Raymond James Financial Services,"27 Coogan Boulevard Bldg # 21, Mystic","lodging,point_of_interest,establishment"
1570,1007,RE/MAX Coast and Country,"27 Coogan Boulevard #1-B, Mystic","lodging,point_of_interest,establishment"
2087,1036,Subway,"66 Whitehall Avenue, Mystic","lodging,point_of_interest,establishment"
913,1326,Rocks 21,"3 Williams Avenue, Mystic","meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment"
365,1242,"Mystic, CT","2 Roosevelt Avenue U, U.S. 1, Mystic","meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment"
1092,1254,"Michael Fucci, DO","100 Perkins Farm Drive Suite 301, Mystic","meal_delivery,meal_takeaway,restaurant,point_of_interest,food,establishment"
1836,1069,Ocean Community YMCA - Naik Family Branch Mystic,"1 Harry Austin Drive, Mystic","meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment"
303,1122,Mystic Museum of Art,"9 Water Street, Mystic","meal_delivery,meal_takeaway,restaurant,point_of_interest,food,establishment"
834,1427,Steak Loft Restaurant,"27 Coogan Boulevard #24, Mystic","meal_delivery,meal_takeaway,restaurant,point_of_interest,food,establishment"
1148,1124,ATM,"55 Coogan Boulevard, Mystic","meal_delivery,meal_takeaway,restaurant,point_of_interest,food,establishment"
514,1068,Go Fish Restaurant,"29 Old Stonington Road, Mystic","meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment"
422,1377,Floral Services,"14 Clara Drive, Mystic","meal_delivery,restaurant,food,point_of_interest,establishment"
475,1421,Old Mystic Inn,"52 Main Street, Old Mystic","meal_delivery,meal_takeaway,restaurant,point_of_interest,food,establishment"
1918,1087,Eastern Regional Tourism District,"27 Coogan Boulevard # 3A, Mystic","meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment"
1111,1139,Somewhere In Time,"3175 Gold Star Highway, Mystic","meal_takeaway,bar,restaurant,food,point_of_interest,establishment"
416,1441,Bravo Bravo,"19 East Main Street, Mystic","meal_takeaway,store,restaurant,point_of_interest,food,establishment"
1398,1434,Oyster Club,"13 Water Street, Mystic","meal_takeaway,bar,restaurant,point_of_interest,food,establishment"
1452,1450,Anthony Js Bistro,"6 Holmes Street, Mystic","meal_takeaway,restaurant,point_of_interest,food,establishment"
407,1085,Argia Mystic Cruises,"12 Steamboat Wharf, Mystic","meal_takeaway,bar,restaurant,food,point_of_interest,establishment"
1965,1010,Bob Valenti Automall,"72 Jerry Browne Road, Mystic","meal_takeaway,bar,restaurant,food,point_of_interest,establishment"
1367,1118,McQuades Marketplace,"14 Clara Drive, Mystic","meal_takeaway,bar,restaurant,point_of_interest,food,establishment"
1995,1048,Knights of Columbus,"43 Hatch Street, Mystic","meal_takeaway,bar,restaurant,food,point_of_interest,establishment"
2168,1426,Holistic Solutions for Women,"3175 Gold Star Highway, Mystic","meal_takeaway,bar,restaurant,point_of_interest,food,establishment"
1795,1410,"Julie Russell, LCSW","107 Wilcox Road, Stonington","meal_takeaway,bar,restaurant,point_of_interest,food,establishment"
1081,1040,The Black Dog General Store,"25 West Main Street, Mystic","meal_takeaway,restaurant,food,point_of_interest,establishment"
1607,1361,Bleu Squid Breakfast and Bakery Cafe,"27 Coogan Boulevard Bldg 16, Mystic","meal_takeaway,restaurant,food,point_of_interest,establishment"
1449,1267,Mystic Yoga Shala,"80 Stonington Road #2b, Mystic","meal_takeaway,restaurant,food,point_of_interest,establishment"
286,1181,Garden Specialties,"27 Coogan Boulevard #8G, Mystic","meal_takeaway,cafe,bakery,restaurant,store,food"
1075,1281,"Mystic Shipyard, LLC","100 Essex Street, Mystic","meal_takeaway,restaurant,point_of_interest,food,establishment"
291,1323,Subway,"42D Williams Avenue, Mystic","meal_takeaway,meal_delivery,restaurant,food,point_of_interest,establishment"
552,1384,Fun Center Tourist Center,"6 Hendel Drive, Mystic","meal_takeaway,bar,restaurant,point_of_interest,food,establishment"
1309,1088,Washington Trust,"14 Clara Drive, Mystic","meal_takeaway,bar,restaurant,food,point_of_interest,establishment"
341,1126,Liberty Bank,"27 Coogan Boulevard Building #21, Mystic","meal_takeaway,restaurant,food,point_of_interest,establishment"
1348,1271,Wells Fargo Advisors,"86 Denison Avenue Suite 1, Mystic","meal_takeaway,restaurant,point_of_interest,food,establishment"
1850,1193,Fred Astaire Dance Studio - Mystic,"Mystic Packer Building, 12 Roosevelt Avenue, Mystic","meal_takeaway,restaurant,point_of_interest,food,establishment"
393,1289,Mary Elizabeth Nursing Center: Burchenal David H MD,"28 Broadway Avenue, Mystic","meal_takeaway,restaurant,food,point_of_interest,establishment"
837,1449,ATM,"40 Whitehall Avenue, Mystic","meal_takeaway,restaurant,food,point_of_interest,establishment"
2064,1315,Middletown,Middletown,"meal_takeaway,restaurant,food,point_of_interest,establishment"
462,1092,Inn at Middletown,"70 Main Street, Middletown","meal_takeaway,restaurant,food,point_of_interest,establishment"
2249,1358,Wesleyan University,"45 Wyllys Avenue, Middletown","meal_takeaway,bar,restaurant,food,point_of_interest,establishment"
1667,1205,Arrigoni Bridge,Middletown,"meal_takeaway,restaurant,food,point_of_interest,establishment"
1486,1465,Middlesex Hospital,"28 Crescent Street, Middletown","meal_takeaway,bar,restaurant,point_of_interest,food,establishment"
288,1456,The Barns at Wesleyan Hills,"616 Long Hill Road, Middletown","meal_takeaway,restaurant,point_of_interest,food,establishment"
2216,1458,Middletown High School,"200 La Rosa Lane, Middletown","meal_takeaway,restaurant,food,point_of_interest,establishment"
749,1032,Bestway Inn - Middletown/Middlefield,"31 Meriden Road, Rockfall","meal_takeaway,bar,restaurant,food,point_of_interest,establishment"
1339,1447,Marshalls,"416 East Main Street, Middletown","meal_takeaway,restaurant,point_of_interest,food,establishment"
1385,1047,Kidcity Childrens Museum,"119 Washington Street, Middletown","meal_takeaway,restaurant,point_of_interest,food,establishment"
1654,1421,Mercy High School,"1740 Randolph Road, Middletown","meal_takeaway,bar,restaurant,point_of_interest,food,establishment"
1493,1302,Haveli India,"1300 South Main Street, Middletown","meal_takeaway,bar,restaurant,point_of_interest,food,establishment"
454,1264,AT&T Store,"105 Main Street, Middletown","meal_takeaway,restaurant,point_of_interest,food,establishment"
1640,1054,Eli Cannons Tap Room,"695 Main Street, Middletown","meal_takeaway,restaurant,food,point_of_interest,establishment"
946,1161,Connecticut Valley Hospital,"1000 Silver Street, Middletown","meal_takeaway,restaurant,point_of_interest,food,establishment"
1774,1237,Walgreens,"633 Washington Street, Middletown","meal_takeaway,restaurant,point_of_interest,food,establishment"
1468,1126,ALDI,"671 Washington Street, Middletown","meal_takeaway,restaurant,point_of_interest,food,establishment"
1254,1280,The Wadsworth Mansion at Long Hill,"421 Wadsworth Street, Middletown","meal_takeaway,restaurant,point_of_interest,food,establishment"
1311,1204,The Pavilion on Crystal Lake,"144 Prout Hill Road #1, Middletown","meal_takeaway,bar,restaurant,food,point_of_interest,establishment"
122,1370,Cromwell,Cromwell,"meal_takeaway,restaurant,food,point_of_interest,establishment"
86,1306,"Passport Inn & Suites Middletown, CT","1310 South Main Street, Middletown","meal_takeaway,restaurant,food,point_of_interest,establishment"
1916,1190,Freeman Athletic Center,"161 Cross Street, Middletown","meal_takeaway,restaurant,point_of_interest,food,establishment"
803,1402,ORourkes Diner,"728 North Main Street, Middletown","meal_takeaway,restaurant,food,point_of_interest,establishment"
2253,1101,John Jay Pavano,"190 Washington Street, Middletown","meal_takeaway,restaurant,food,point_of_interest,establishment"
1366,1009,Metro Movies 12,"140 Main Street, Middletown","meal_takeaway,bar,restaurant,food,point_of_interest,establishment"
1615,1408,Subway,"942 Washington Street, Middletown","meal_takeaway,bar,restaurant,food,point_of_interest,establishment"
157,1012,Five Guys,"560 Washington Street, Middletown","meal_takeaway,restaurant,point_of_interest,food,establishment"
793,1397,Vinal Technical High School,"60 Daniels Street, Middletown","meal_takeaway,restaurant,point_of_interest,food,establishment"
2060,1072,Ners Inc,"282 Main Street Extension # 2A, Middletown","meal_takeaway,restaurant,point_of_interest,food,establishment"
2129,1046,Subway,"526 South Main Street, Middletown","meal_takeaway,bar,restaurant,point_of_interest,food,establishment"
145,1273,Solutions EAP,"213 Court Street, Middletown","meal_takeaway,restaurant,point_of_interest,food,establishment"
1933,1196,Middletown Toyota,"634 Newfield Street, Middletown","meal_takeaway,restaurant,point_of_interest,food,establishment"
58,1485,The Home Depot,"909 Washington Street, Middletown","meal_takeaway,bar,restaurant,point_of_interest,food,establishment"
255,1110,"Kathryn S. Tierney, MSN, APRN, FNP-BC, FAANP","540 Saybrook Road Suite 210, Middletown","meal_takeaway,meal_delivery,restaurant,point_of_interest,food,establishment"
809,1394,Amici Italian Grill,"Riverview Center, 280 Main Street, Middletown","mosque,place_of_worship,point_of_interest,establishment"
1330,1103,Snyder Rink,"161 Cross Street, Middletown","movie_rental,store,point_of_interest,establishment"
975,1271,Liberty Bank,"486 Main Street, Middlefield","movie_theater,meal_takeaway,restaurant,point_of_interest,food,establishment"
955,1114,Pieper-Olson Veterinary Hospital,"730 Randolph Road, Middletown","movie_theater,point_of_interest,establishment"
1190,1112,Middlesex United Way,"100 Riverview Center Suite 230, Middletown","movie_theater,point_of_interest,establishment"
188,1494,P J Jewelers,"386 Main Street #117, Middletown","movie_theater,point_of_interest,establishment"
12,1239,William Raveis Real Estate - Middletown,"48 Main Street, Middletown","movie_theater,meal_takeaway,restaurant,food,point_of_interest,establishment"
193,1212,Fortinet,"100 Riverview Ctr, Middletown","movie_theater,point_of_interest,establishment"
1567,1076,Liberty Bank,"315 Main Street, Middletown","movie_theater,point_of_interest,establishment"
1590,1321,MBN Associates,"77 David Drive, Middletown","movie_theater,point_of_interest,establishment"
845,1261,Arcadis Us Inc,"213 Court Street, Middletown","moving_company,point_of_interest,establishment"
981,1032,Adelman Hirsch & Newman LLP: Connors Mary Ann,"100 Riverview Center, Middletown","moving_company,storage,point_of_interest,establishment"
1200,1420,"Wesleyan Potters, Inc","350 South Main Street, Middletown","moving_company,point_of_interest,establishment"
1620,1105,"ATTORNEY GARY R. ATKINSON, LLC","100 Riverview Center Suite 307, Middletown","museum,point_of_interest,establishment"
2102,1235,Zygo Corporation,"21 Laurel Brook Road, Middlefield","museum,tourist_attraction,point_of_interest,establishment"
1135,1461,Staples,"900 Washington Street, Middletown","museum,point_of_interest,establishment"
1243,1409,Datec North America Inc,"100 Riverview Ctr #240, Middletown","museum,tourist_attraction,point_of_interest,establishment"
180,1202,Price Chopper,"855 Washington Street, Middletown","museum,point_of_interest,establishment"
1745,1481,Mc Vane Bellobuono Kuzmak,"120 Riverview Ctr, Middletown","museum,tourist_attraction,point_of_interest,establishment"
1701,1037,La Boca,"337 Main Street, Middletown","museum,point_of_interest,establishment"
1510,1007,TD Bank,"911 Washington Street, Middletown","museum,tourist_attraction,point_of_interest,establishment"
2043,1174,"Patricia Moebius Lyman - Financial Advisor, Ameriprise Financial Services, LLC","213 Court Street #601, Middletown","museum,tourist_attraction,park,point_of_interest,establishment"
363,1135,Jerrys Pizza,"635 South Main Street, Middletown","museum,tourist_attraction,point_of_interest,establishment"
